"page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","locator_domain","hours_of_operation","raw_address"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-chongqing","Radisson Blu Plaza Chongqing","No. 22 Nan Bin Road, Nan&#039;an","Chongqing","<MISSING>","400060","China","CHNCNBL","+86 23 88668888","Hotel","29.53975","106.565651","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-liuzhou","Radisson Blu Hotel Liuzhou","Building 1, Sunshine 100 City, Plaza 2, Guizhong Avenue","Liuzhou, Guangxi","<MISSING>","545006","China","CHNLIUZ","+86 772 8855555","Hotel","24.32353","109.432617","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-kashgar","Radisson Blu Kashgar","No. 2, Duolaitebage Road","Kashgar, Xinjiang","<MISSING>","844000","China","CHNRBKG","+86 998 2688888","Hotel","39.4480057","76.00312","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-shanghai-hongqiao-forest-manor","Radisson Blu Forest Manor Shanghai Hongqiao","839 Jin Feng Road","Shanghai","<MISSING>","201100","China","CHNRDHQ","+86 021 53298888","Hotel","31.19942","121.289627","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-chongqing-sha-ping-ba","Radisson Blu Hotel Chongqing Sha Ping Ba","Li Shu Bay","Chongqing","<MISSING>","400038","China","CHNRDSH","+86 23 88669999","Hotel","29.5428066","106.441322","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-resort-wuxi-wetland-park","Radisson Blu Resort Wetland Park Wuxi","No. 205 Feifeng Road","Wuxi","<MISSING>","214115","China","CHNRDWX","+86 510 88584888","Hotel","31.5116444","120.501793","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-hangzhou-xintiandi","Radisson Blu Hangzhou Xintiandi","No. 1018, Changbang Road","Hangzhou","<MISSING>","310000","China","CHNRDXD","+86 571 28058888","Hotel","30.19234","120.124557","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-shanghai-new-world","Radisson Blu Hotel Shanghai New World","88 Nanjing Road (W)","Shanghai","<MISSING>","200003","China","CHNSGHNW","+86 21 63599999","Hotel","31.2349358","121.473373","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-shanghai-pudong-jinqiao","Radisson Blu Shanghai Pudong Jinqiao","No 2/2449 Jinhai Road","Shanghai","<MISSING>","201209","China","CHNSHQJ","+86 21 20537666","Hotel","31.2654667","121.650253","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-zhengzhou-huiji","Radisson Blu Zhengzhou Huiji","No. 1 Yingcai Street","Zhengzhou","<MISSING>","450044","China","CHNZZHJ","+86 371 56156666","Hotel","34.8603249","113.671745","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-casablanca","Radisson Blu Hotel, Casablanca City Center","2, Boulevard Mohamed Diouri","Casablanca","<MISSING>","20300","Morocco","CMNZH","+212 522080808","Hotel","33.59333","-7.608177","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-copenhagen-scandinavia","Radisson Blu Scandinavia Hotel, Copenhagen","Amager Boulevard 70","Copenhagen","<MISSING>","DK-2300","Denmark","CPHZA","+45 3396 5000","Hotel","55.66667","12.58589","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-cape-town-waterfront","Radisson Blu Hotel Waterfront, Cape Town","Beach Road Granger Bay Waterfront","Cape Town","<MISSING>","8002","South Africa","CPTZA","+ 27 21 441 3000","Hotel","-33.89955","18.41197","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-cape-town-residence","Radisson Blu Hotel & Residence, Cape Town","22 Riebeek Street","Cape Town","<MISSING>","8000","South Africa","CPTZD","+27 21 467 4000","Hotel","-33.91898","18.4222","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-cape-town-le-vendome","Radisson Blu Le Vendome Hotel, Cape Town","20 London Road, Sea Point","Cape Town","<MISSING>","8005","South Africa","CPTZV","+27 (0)218265100","Hotel","-33.91283","18.39056","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-cardiff","Radisson Blu Hotel, Cardiff","Meridian Gate, Bute Terrace","Cardiff","<MISSING>","CF10 2FL","United Kingdom","CWLZH","+ 44 (29) 20454777","Hotel","51.4768829","-3.173643","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-dhahran-residence","Radisson Blu Residence, Dhahran","Jamaluddin Al Afaghani Street and 18 B, Al Khobar","Dhahran","<MISSING>","31952 KSA","Saudi Arabia","DHAZS","+966 13 897 4444","Hotel","26.303215","50.17416","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-diyarbakir","Radisson Blu Hotel, Diyarbakir","Firat Mahallesi, Urfa Bulvari No 170","Diyarbakir","<MISSING>","21000","Turkey","DIYZR","+90 412 502 3333","Hotel","37.92158","40.1473579","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-resort-djerba","Radisson Blu Palace Resort & Thalasso, Djerba","Houmt Souk, Zone Touristique","Djerba","<MISSING>","4128","Tunisia","DJEZR","+216 7575 7600","Hotel","33.8705139","10.9588194","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-dakar-sea-plaza","Radisson Blu Hotel, Dakar Sea Plaza","Route de la Corniche Ouest","Dakar","<MISSING>","BP 16868","Senegal","DKRZH","+221 (33) 8693333","Hotel","14.6957006","-17.4732227","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-dhahran","Radisson Blu Hotel Dhahran","Zaid Ibn Al Khattab Street","Dhahran","<MISSING>","31952","Saudi Arabia","DMMZR","+ 966 13 8010080","Hotel","26.305809","50.1777725","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-doha","Radisson Blu Hotel, Doha","Salwa Road, Intersection of C","Doha","<MISSING>","<MISSING>","Qatar","DOHZH","+974 4428 1428","Hotel","25.2728443","51.51323","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-conference-dresden-radebeul","Radisson Blu Park Hotel & Conference Centre, Dresden Radebeul","Nizzastrasse 55, Radebeul","Dresden","<MISSING>","1445","Germany","DRSZR","+49 351 8321-0","Hotel","51.10508","13.67364","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-dortmund","Radisson Blu Hotel, Dortmund","An der Buschmuhle 1","Dortmund","<MISSING>","44139","Germany","DTMZH","+49 231 10860","Hotel","51.49395","7.46872","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-dublin","Radisson Blu Royal Hotel, Dublin","Golden Lane","Dublin","<MISSING>","<MISSING>","Ireland","DUBZA","+353 1 898 2900","Hotel","53.3409462","-6.268176","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-dublin-st-helens","Radisson Blu St. Helen's Hotel, Dublin","Stillorgan Road","Dublin","<MISSING>","A94 V6W3","Ireland","DUBZH","+353 (1) 2186000","Hotel","53.30501","-6.205165","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-dublin-airport","Radisson Blu Hotel, Dublin Airport","Dublin Airport","Dublin","<MISSING>","<MISSING>","Ireland","DUBZQ","+353 (1) 844 6000","Hotel","53.4265671","-6.232507","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-duesseldorf-scandinavia","Radisson Blu Scandinavia Hotel, Düsseldorf","Karl-Arnold Platz 5","Dusseldorf","<MISSING>","40474","Germany","DUSZH","+49 211 45530","Hotel","51.2470322","6.769166","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-duesseldorf-media-harbour","Radisson Blu Media Harbour Hotel, Düsseldorf","Hammer Strasse 23","Dusseldorf","<MISSING>","40219","Germany","DUSZR","+49 211 3111 910","Hotel","51.2137451","6.753953","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-dubai-deira-creek","Radisson Blu Hotel, Dubai Deira Creek","Baniyas Road, Deira","Dubai","<MISSING>","476","United Arab Emirates","DXBZA","+971 (4) 222 7171","Hotel","25.264452","55.3108635","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-dubai-media-city","Radisson Blu Hotel, Dubai Media City","Box 211723, Dubai Media City","Dubai","<MISSING>","211723","United Arab Emirates","DXBZR","+971 4 366 9111","Hotel","25.0943832","55.1551","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-dubai-marina","The Radisson Blu Residence, Dubai Marina","Plot No. 392-260, Street K","Dubai","<MISSING>","73029","United Arab Emirates","DXBZS","+971 (4) 4355000","Hotel","25.0782928","55.14321","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-dubai-waterfront","Radisson Blu Hotel, Dubai Waterfront","P.O. Box 16021 Marasi Drive, Business Bay","Dubai","<MISSING>","<MISSING>","United Arab Emirates","DXBZW","+971 (0) 4 249 7800","Hotel","25.1864033","55.26801","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-dubai-canal","Radisson Blu Hotel, Dubai Canal View","Marasi Drive, Business Dubai PO Box 16021","Dubai","<MISSING>","<MISSING>","United Arab Emirates","DXBZY","+971 (0)4 875 3300","Hotel","25.19122","55.2905769","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-edinburgh","Radisson Blu Hotel, Edinburgh City Centre","80 High Street, The Royal Mile","Edinburgh","<MISSING>","EH1 1TH","United Kingdom","EDIZA","+44 131 557 9797","Hotel","55.9501953","-3.186926","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-buraidah","Radisson Blu Hotel, Buraidah","8792 Al Rayan","Buraidah","<MISSING>","52379-4359","Saudi Arabia","ELQZB","00966 1 6355 5554","Hotel","26.4053135","43.91314","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-east-midlands-airport","Radisson Blu Hotel, East Midlands Airport","Herald Way, Pegasus Business Park","Derby","<MISSING>","DE74 2TZ","United Kingdom","EMAZQ","+44 1509 670575","Hotel","52.82511","-1.308092","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-erfurt","Radisson Blu Hotel, Erfurt","Juri-Gagarin-Ring 127","Erfurt","<MISSING>","99084","Germany","ERFZH","+49 361 55100","Hotel","50.97901","11.0365152","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-yerevan","Radisson Blu Hotel, Yerevan","2/2, Azatutyan Avenue","Yerevan","<MISSING>","37","Armenia","EVNZR","+374 10 21 99 00","Hotel","40.1970253","44.519","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/test/test-property-page/overview","Radisson Blu Fake Hotel","00 Nothing Street","Zakopane","<MISSING>","<MISSING>","Poland","FAKEHOTEL","<","Hotel","0.0","0.0","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-resort-fiji-denarau-island","Radisson Blu Resort Fiji Denarau Island","Resort Drive","Denarau Island","<MISSING>","<MISSING>","Fiji","FIJDEN","+679 67 56677","Hotel","-17.7762318","177.367264","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-karlsruhe","Radisson Blu Hotel, Karlsruhe","Am Hardtwald 10","Karlsruhe-Ettlingen","<MISSING>","76275","Germany","FKBZH","+49 7243 3800","Hotel","48.9576721","8.378875","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-florence","Radisson Blu Hotel, Florence","Via Giovanni Agnelli, 33","Florence","<MISSING>","50126","Italy","FLRZA","+39 055 64901","Hotel","43.743927","11.2823668","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-freetown","Radisson Blu Mammy Yoko Hotel, Freetown","17 Lumley Beach Road","Freetown","<MISSING>","<MISSING>","Sierra Leone","FNAZR","+232 79454000","Hotel","8.492141","-13.28979","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-frankfurt","Radisson Blu Hotel, Frankfurt","Franklinstrasse 65","Frankfurt","<MISSING>","D-60486","Germany","FRAZR","+49 69 770 1550","Hotel","50.1173058","8.627089","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-edwardian-london-berkshire","Radisson Blu Edwardian Berkshire Hotel, London","350 Oxford Street","London","<MISSING>","W1C 1BY","United Kingdom","GBBERKSH","+ 44 (0) 207 629 7474","Hotel","51.51468","-0.148165","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-edwardian-london-new-providence-wharf","Radisson Blu Edwardian New Providence Wharf Hotel, London","5 Fairmont Avenue Canary Wharf London","London","<MISSING>","E14 9JB","United Kingdom","GBCANARY","+ 44 (0)207 987 2050","Hotel","51.5065651","-0.004592","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-edwardian-london-heathrow","Radisson Blu Edwardian Heathrow Hotel & Conference Centre, London","140 Bath Road, Heathrow, London","London","<MISSING>","UB3 5AW","United Kingdom","GBEDWAIR","+ 44 (0)20 8759 6311","Hotel","51.48153","-0.441432","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-edwardian-london-grafton","Radisson Blu Edwardian Grafton Hotel, London","130 Tottenham Court Road London","London","<MISSING>","W1T 5AY","United Kingdom","GBGRAFTO","+44 (0)20 7388 4131","Hotel","51.5242233","-0.137683","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-edwardian-london-hampshire","Radisson Blu Edwardian Hampshire Hotel, London","31-36 Leicester Square London","London","<MISSING>","WC2H 7LH","United Kingdom","GBHAMPSH","+ 44 (0)207 839 9399","Hotel","51.51","-0.129883","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-edwardian-london-kenilworth","Radisson Blu Edwardian Kenilworth Hotel, London","97 Great Russell Street Bloomsbury London","London","<MISSING>","WC1B 3LB","United Kingdom","GBKENILW","+ 44 (0)207 637 3477","Hotel","51.5178223","-0.128102","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-edwardian-london-bloomsbury-street","Radisson Blu Edwardian Bloomsbury Street Hotel, London","9-13 Bloomsbury Street, Bloomsbury","London","<MISSING>","WC1B 3QD","United Kingdom","GBMARLBO","+ 44 (0)20 7636 5601","Hotel","51.5176","-0.1277","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-edwardian-london-mercer-street","Radisson Blu Edwardian Mercer Street Hotel, London","20 Mercer Street","London","<MISSING>","WC2H 9HD","United Kingdom","GBMOUNTB","+ 44 (0)20 7836 4300","Hotel","51.5140152","-0.127094","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-edwardian-london-sussex","Radisson Blu Edwardian Sussex Hotel, London","19-25 Granville Place London","London","<MISSING>","W1H 6PA","United Kingdom","GBSUSSEX","+44 (0) 20 7408 0130","Hotel","51.5143776","-0.155504","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-edwardian-london-vanderbilt","Radisson Blu Edwardian Vanderbilt Hotel, London","68-86 Cromwell Road London","London","<MISSING>","SW7 5BT","United Kingdom","GBVANDER","+ 44 (0)207 761 9000","Hotel","51.49519","-0.181865","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-gdansk","Radisson Blu Hotel, Gdansk","Dlugi Targ Street 19","Gdansk","<MISSING>","80828","Poland","GDNZH","+ 48 (58) 325 44 44","Hotel","54.3475723","18.65499","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-sopot","Radisson Blu Hotel, Sopot","Bitwy Pod Płowcami 54","Sopot","<MISSING>","81-731","Poland","GDNZR","+48 58 670 35 35","Hotel","54.4327927","18.5795574","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-resort-jizan","Radisson Blu Resort, Jizan","Makkah-Corniche Roundabout","Jizan","<MISSING>","69162","Saudi Arabia","GIZZR","+966 17 323 9200","Hotel","16.9291763","42.548584","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-glasgow","Radisson Blu Hotel, Glasgow","301 Argyle Street","Glasgow","<MISSING>","G2 8DL","United Kingdom","GLAZH","+44 141 2043333","Hotel","55.8584","-4.2603","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-gothenburg-scandinavia","Radisson Blu Scandinavia Hotel, Gothenburg","Sodra Hamngatan 59","Gothenburg","<MISSING>","S-401 24","Sweden","GOTZA","+46 31 7585000","Hotel","57.70711","11.97292","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-gothenburg-riverside","Radisson Blu Riverside Hotel, Gothenburg","Lindholmspiren 4","Gothenburg","<MISSING>","41756","Sweden","GOTZB","+46 (31) 383 40 00","Hotel","57.70798","11.9407415","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-athlone","Radisson Blu Hotel, Athlone","Northgate Street","Athlone","<MISSING>","<MISSING>","Ireland","GWYZA","+353 (90) 644 2600","Hotel","53.42471","-7.9416","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-hannover","Radisson Blu Hotel, Hannover","Expo-Plaza 5","Hannover","<MISSING>","30539","Germany","HAJZR","+49 511 383830","Hotel","52.32213","9.81446","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-hamburg","Radisson Blu Hotel, Hamburg","Marseiller Strasse 2","Hamburg","<MISSING>","D-20355","Germany","HAMZA","+49 40 35 020","Hotel","53.56112","9.98732","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-hamburg-airport","Radisson Blu Hotel, Hamburg Airport","Flughafenstrasse 1-3","Hamburg","<MISSING>","22335","Germany","HAMZQ","+49 40 300 3000","Hotel","53.6324","10.0077076","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-haugesund","Radisson Blu Hotel, Haugesund","Ystadveien 1","Haugesund","<MISSING>","5538","Norway","HAUZR","+47 52 861000","Hotel","59.38497","5.302611","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-helsinki-seaside","Radisson Blu Seaside Hotel, Helsinki","Ruoholahdenranta 3","Helsinki","<MISSING>","00180","Finland","HELZB","+358 20 1234 707","Hotel","60.16189","24.9243412","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-helsinki-royal","Radisson Blu Royal Hotel, Helsinki","Runeberginkatu 2","Helsinki","<MISSING>","00100","Finland","HELZH","+358 20 1234 701","Hotel","60.16795","24.9291363","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-helsinki-aleksanteri","Radisson Blu Aleksanteri Hotel, Helsinki","Albertinkatu 34","Helsinki","<MISSING>","00180","Finland","HELZI","+358 20 1234 643","Hotel","60.16419","24.93321","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-helsinki","Radisson Blu Plaza Hotel, Helsinki","Mikonkatu 23","Helsinki","<MISSING>","00100","Finland","HELZR","+358 20 1234 703","Hotel","60.1725","24.9452","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-espoo","Radisson Blu Hotel, Espoo","Otaranta 2","Espoo","<MISSING>","2150","Finland","HELZS","+358 20 1234 705","Hotel","60.1839638","24.8363876","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-resort-milatos","Radisson Blu Beach Resort, Milatos Crete","Milatos Lasithiou Crete","Milatos","<MISSING>","72400","Greece","HERZR","+30 28410 65000","Hotel","35.3216858","25.5493774","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-resort-el-quseir","Radisson Blu Resort, El Quseir","El Quseir Safaga Road","El Quseir","<MISSING>","<MISSING>","Egypt","HRGZR","+20 65 335 0260","Hotel","26.1464138","34.25769","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-bali-uluwatu","Radisson Blu Bali Uluwatu","Jl. Pemutih Bali Uluwatu","Bali","<MISSING>","80364","Indonesia","IDNRDBU","+62 361 3008888","Hotel","-8.809044","115.110428","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-kyiv","Radisson Blu Hotel, Kyiv City Centre","Yaroslaviv Val Street 22","Kyiv","<MISSING>","1034","Ukraine","IEVZH","+380 44 492 2200","Hotel","50.4516258","30.5094833","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-kyiv-podil","Radisson Blu Hotel, Kyiv Podil City Centre","17-19 Bratskaya Street, Podil","Kyiv","<MISSING>","4070","Ukraine","IEVZP","+38 044 393 1373","Hotel","50.4634857","30.5209541","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-resort-bukovel","Radisson Blu Resort, Bukovel","220 Schivki Street, Yaremche, Ivano-Frankivs&#039;ka oblast","Bukovel","<MISSING>","76019","Ukraine","IFOZR","+380 (343) 437900","Hotel","48.3628464","24.4141273","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-ahmedabad","Radisson Blu Hotel Ahmedabad","Near Panchvati Cross Roads","Ahmedabad","<MISSING>","380006","India","INDAHAD","+91 79 40501234","Hotel","23.0235271","72.55699","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-resort-alibaug-spa","Radisson Blu Resort & Spa - Alibaug, India","Alibaug 402209, Raigad","Alibaug","<MISSING>","402209","India","INDALIB","1 800 1080 333","Hotel","18.6650333","72.88957","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-amritsar","Radisson Blu Hotel Amritsar","Ajnala Road (Airport Road), 8th Mile Stone","Amritsar","<MISSING>","143001","India","INDAMRI","1 800 1080 333","Hotel","31.7055569","74.81861","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-bengaluru-outer-ring-road","Radisson Blu Bengaluru Outer Ring Road","90/4 Outer Ring Road, Marathahalli Village","Bengaluru","<MISSING>","560037","India","INDBORR","1 800 1080 333","Hotel","12.9502487","77.69904","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-new-delhi-airport","Radisson Blu Plaza Delhi Airport","Near Mahipalpur Extension Nh 8","New Delhi","<MISSING>","110037","India","INDDELHI","1 800 1080 333","Hotel","28.5437069","77.11972","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-resort-dharamshala","Radisson Blu Resort Dharamshala","Village Kandi, PO Khanyara, Tehsil Dharamshala, District Kangra","Dharamshala","<MISSING>","176215","India","INDDHAR","+91 1892 350350","Hotel","32.2143745","76.34376","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-faridabad","Radisson Blu Faridabad","Sector 20-B, Mathura Road","Faridabad","<MISSING>","121001","India","INDFRDB","1 800 1080 333","Hotel","28.3857841","77.31225","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-kaushambi-delhi-ncr","Radisson Blu Kaushambi Delhi NCR","H-3, Sector14","Ghaziabad","<MISSING>","201010","India","INDGHZB","+91 1204736200","Hotel","28.6370163","77.3278046","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
